timestamp,price,ribbon_state,MMA5_value,MMA5_color,MMA5_intensity,MMA10_value,MMA10_color,MMA10_intensity,MMA15_value,MMA15_color,MMA15_intensity,MMA20_value,MMA20_color,MMA20_intensity,MMA25_value,MMA25_color,MMA25_intensity,MMA30_value,MMA30_color,MMA30_intensity,MMA35_value,MMA35_color,MMA35_intensity,MMA40_value,MMA40_color,MMA40_intensity,MMA45_value,MMA45_color,MMA45_intensity,MMA50_value,MMA50_color,MMA50_intensity,MMA55_value,MMA55_color,MMA55_intensity,MMA60_value,MMA60_color,MMA60_intensity,MMA65_value,MMA65_color,MMA65_intensity,MMA70_value,MMA70_color,MMA70_intensity,MMA75_value,MMA75_color,MMA75_intensity,MMA80_value,MMA80_color,MMA80_intensity,MMA85_value,MMA85_color,MMA85_intensity,MMA90_value,MMA90_color,MMA90_intensity,MMA100_value,MMA100_color,MMA100_intensity,MMA105_value,MMA105_color,MMA105_intensity,MMA110_value,MMA110_color,MMA110_intensity,MMA115_value,MMA115_color,MMA115_intensity,MMA120_value,MMA120_color,MMA120_intensity,MMA125_value,MMA125_color,MMA125_intensity,MMA130_value,MMA130_color,MMA130_intensity,MMA135_value,MMA135_color,MMA135_intensity,MMA140_value,MMA140_color,MMA140_intensity,MMA145_value,MMA145_color,MMA145_intensity
2025-10-16T22:19:56.342123,3863.65,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:20:07.116424,3863.25,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:20:18.015200,3863.0,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:20:28.835550,3860.35,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:20:39.635492,3861.35,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:20:50.421917,3861.55,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:21:01.223297,3861.95,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:21:12.012511,3860.95,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:21:22.980648,3859.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:21:33.831877,3856.15,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:21:44.631166,3856.65,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:21:55.413716,3856.85,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:22:06.225980,3856.85,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:22:17.033799,3856.85,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:22:27.827503,3858.05,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:22:38.619750,3859.55,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:22:49.415173,3859.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:23:00.255071,3859.45,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:23:11.026645,3859.75,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:23:21.850170,3860.65,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
2025-10-16T22:23:32.693376,3858.5,all_red,3848.97,red,dark,3851.59,red,dark,3853.08,red,dark,3854.69,red,dark,3856.39,red,dark,3859.94,red,dark,3863.54,red,dark,3865.34,yellow,normal,3867.13,red,dark,3868.92,red,dark,3870.71,red,dark,3872.50,red,dark,3874.28,red,dark,3876.97,red,dark,3879.65,red,dark,3881.44,red,dark,3883.22,red,dark,3885.88,red,dark,3891.98,yellow,normal,3896.21,red,dark,3900.30,red,dark,3904.24,red,dark,3908.01,red,dark,3911.61,red,dark,3915.04,red,dark,3918.29,red,dark,3921.39,red,dark,3927.10,red,dark
