timestamp,price,ribbon_state,MMA5_value,MMA5_color,MMA5_intensity,MMA10_value,MMA10_color,MMA10_intensity,MMA15_value,MMA15_color,MMA15_intensity,MMA20_value,MMA20_color,MMA20_intensity,MMA25_value,MMA25_color,MMA25_intensity,MMA30_value,MMA30_color,MMA30_intensity,MMA35_value,MMA35_color,MMA35_intensity,MMA40_value,MMA40_color,MMA40_intensity,MMA45_value,MMA45_color,MMA45_intensity,MMA50_value,MMA50_color,MMA50_intensity,MMA55_value,MMA55_color,MMA55_intensity,MMA60_value,MMA60_color,MMA60_intensity,MMA65_value,MMA65_color,MMA65_intensity,MMA70_value,MMA70_color,MMA70_intensity,MMA75_value,MMA75_color,MMA75_intensity,MMA80_value,MMA80_color,MMA80_intensity,MMA85_value,MMA85_color,MMA85_intensity,MMA90_value,MMA90_color,MMA90_intensity,MMA100_value,MMA100_color,MMA100_intensity,MMA105_value,MMA105_color,MMA105_intensity,MMA110_value,MMA110_color,MMA110_intensity,MMA115_value,MMA115_color,MMA115_intensity,MMA120_value,MMA120_color,MMA120_intensity,MMA125_value,MMA125_color,MMA125_intensity,MMA130_value,MMA130_color,MMA130_intensity,MMA135_value,MMA135_color,MMA135_intensity,MMA140_value,MMA140_color,MMA140_intensity,MMA145_value,MMA145_color,MMA145_intensity
2025-10-16T22:20:02.670287,3863.45,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:20:13.718754,3862.75,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:20:24.569410,3861.85,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:20:35.364765,3860.55,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:20:46.168770,3861.45,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:20:57.012517,3861.55,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:21:07.854607,3860.75,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:21:18.694338,3859.95,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:21:29.604948,3856.5,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:21:40.474329,3856.0,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:21:51.366063,3856.65,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:22:02.349725,3857.15,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:22:13.184343,3857.75,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:22:24.028320,3857.85,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:22:34.852549,3858.95,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:22:45.661554,3859.05,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:22:56.451649,3859.45,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:23:07.306940,3859.45,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:23:18.137316,3860.65,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
2025-10-16T22:23:28.969893,3859.35,all_red,3847.39,red,dark,3853.83,red,dark,3859.84,red,dark,3865.67,red,dark,3871.41,red,dark,3882.68,red,dark,3893.47,red,dark,3898.56,yellow,normal,3903.41,red,dark,3908.00,red,dark,3912.33,red,dark,3916.40,red,dark,3920.22,red,dark,3925.51,red,dark,3930.33,red,dark,3933.29,red,dark,3936.09,red,dark,3939.98,red,dark,3947.91,yellow,normal,3952.79,red,dark,3957.17,red,dark,3961.15,red,dark,3964.81,red,dark,3968.20,red,dark,3971.37,red,dark,3974.34,red,dark,3977.16,red,dark,3982.37,red,dark
